timestamp,width,height,filename,steering_angle,steering_angle_velocity,Speed,Acceleration,drive_jerk,extension,new_filepath
8236,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8236.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8237,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8237.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8238,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8238.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8239,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8239.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8240,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8240.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8241,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8241.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8242,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8242.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8243,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8243.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8244,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8244.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8245,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8245.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8246,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8246.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8247,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8247.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8248,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8248.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8249,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8249.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8250,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8250.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8251,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8251.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8252,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8252.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8253,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8253.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8254,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8254.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8255,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8255.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8256,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8256.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8257,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8257.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8258,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8258.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8259,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8259.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8260,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8260.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8261,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8261.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8262,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8262.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8263,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8263.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8264,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8264.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8265,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8265.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8266,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8266.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8267,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8267.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8268,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8268.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8269,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8269.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8270,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8270.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8271,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8271.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8272,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8272.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8273,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8273.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8274,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8274.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8275,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8275.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8276,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8276.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8277,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8277.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8278,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8278.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8279,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8279.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8280,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8280.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8281,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8281.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8282,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8282.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8283,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8283.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8284,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8284.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8285,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8285.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8286,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8286.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8287,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8287.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8288,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8288.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8289,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8289.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8290,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8290.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8291,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8291.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8292,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8292.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8293,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8293.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8294,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8294.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8295,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8295.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8296,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8296.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8297,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8297.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8298,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8298.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8299,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8299.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8300,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8300.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8301,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8301.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8302,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8302.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8303,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8303.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8304,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8304.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8305,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8305.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8306,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8306.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8307,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8307.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8308,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8308.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8309,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8309.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8310,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8310.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8311,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8311.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8312,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8312.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8313,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8313.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8314,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8314.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8315,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8315.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8316,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8316.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8317,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8317.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8318,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8318.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8319,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8319.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8320,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8320.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8321,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8321.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8322,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8322.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8323,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8323.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8324,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8324.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8325,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8325.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8326,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8326.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8327,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8327.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8328,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8328.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8329,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8329.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8330,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8330.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8331,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8331.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8332,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8332.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8333,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8333.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8334,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8334.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8335,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8335.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8336,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8336.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8337,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8337.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8338,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8338.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8339,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8339.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8340,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8340.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8341,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8341.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8342,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8342.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8343,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8343.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8344,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8344.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8345,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8345.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8346,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8346.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8347,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8347.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8348,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8348.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8349,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8349.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8350,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8350.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8351,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8351.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8352,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8352.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8353,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8353.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8354,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8354.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8355,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8355.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8356,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8356.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8357,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8357.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8358,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8358.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8359,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8359.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8360,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8360.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8361,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8361.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8362,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8362.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8363,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8363.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8364,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8364.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8365,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8365.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8366,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8366.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8367,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8367.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8368,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8368.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8369,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8369.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8370,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8370.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8371,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8371.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8372,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8372.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8373,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8373.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8374,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8374.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8375,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8375.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8376,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8376.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8377,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8377.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8378,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8378.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8379,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8379.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8380,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8380.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8381,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8381.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8382,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8382.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8383,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8383.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8384,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8384.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8385,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8385.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
8386,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/8386.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
